event_id,within_60km_either_m1_m3,within_30km_m1,within_60km_m1,within_30km_m3,within_60km_m3,within_both_60km,along_axis_20km,along_axis_30km,off_axis_20km,off_axis_30km,m2_related_flag
5435,True,False,True,True,True,True,True,True,False,False,False
5436,True,True,True,False,False,False,False,False,True,True,False
5437,True,True,True,False,True,True,True,True,False,False,False
5438,True,True,True,False,True,True,True,True,False,False,False
5439,True,False,False,True,True,False,False,False,True,True,False
5440,True,True,True,False,True,True,True,True,False,False,False
5441,True,True,True,False,False,False,False,False,True,True,False
5442,True,True,True,False,False,False,False,False,True,True,False
5443,True,True,True,False,False,False,False,False,True,True,False
5444,True,True,True,False,False,False,False,False,True,True,False
5445,True,True,True,False,False,False,False,False,True,True,False
5446,True,True,True,False,False,False,False,False,True,True,False
5447,True,True,True,False,False,False,False,False,True,True,False
5448,True,True,True,False,False,False,False,False,True,True,False
5449,True,True,True,False,True,True,True,True,False,False,False
5450,True,True,True,False,False,False,False,False,True,True,False
5451,True,True,True,False,True,True,True,True,False,False,False
5452,True,True,True,False,True,True,True,True,False,False,False
5453,True,True,True,False,True,True,True,True,False,False,False
5454,True,True,True,False,True,True,True,True,False,False,False
5455,True,True,True,False,True,True,True,True,False,False,False
5456,True,True,True,False,False,False,False,False,True,True,False
5457,True,True,True,False,False,False,False,False,True,True,False
5458,True,False,True,True,True,True,True,True,False,False,False
5459,True,True,True,False,False,False,False,False,True,True,False
5460,True,False,True,True,True,True,True,True,False,False,False
5461,True,True,True,False,True,True,True,True,False,False,False
5462,True,True,True,False,True,True,False,True,True,False,False
5463,True,True,True,False,True,True,True,True,False,False,False
5464,True,True,True,False,True,True,True,True,False,False,False
5465,True,True,True,False,False,False,False,False,True,True,False
5466,True,True,True,False,True,True,True,True,False,False,False
5467,True,True,True,False,True,True,True,True,False,False,False
5468,True,True,True,False,True,True,True,True,False,False,False
5469,True,True,True,False,False,False,False,False,True,True,False
5470,True,True,True,False,False,False,False,False,True,True,False
5471,True,True,True,False,True,True,True,True,False,False,False
5472,True,True,True,False,True,True,True,True,False,False,False
5473,True,True,True,False,True,True,True,True,False,False,False
5474,True,True,True,False,True,True,False,True,True,False,False
5475,True,True,True,False,True,True,False,True,True,False,False
5476,True,True,True,False,False,False,False,False,True,True,False
5477,True,True,True,False,True,True,True,True,False,False,False
5478,True,True,True,False,True,True,True,True,False,False,False
5479,True,True,True,False,False,False,False,False,True,True,False
5480,True,True,True,False,True,True,True,True,False,False,False
5481,True,False,True,False,False,False,False,False,True,True,False
5482,True,True,True,False,True,True,True,True,False,False,False
5483,True,True,True,False,False,False,False,False,True,True,False
5484,True,True,True,False,True,True,True,True,False,False,False
5485,True,True,True,False,False,False,False,False,True,True,False
5486,True,True,True,False,True,True,True,True,False,False,False
5487,True,True,True,False,False,False,False,False,True,True,False
5488,True,False,True,False,True,True,False,False,True,True,False
5489,True,False,True,True,True,True,True,True,False,False,False
5490,True,True,True,False,True,True,True,True,False,False,False
5491,True,True,True,False,False,False,False,False,True,True,False
5492,True,True,True,False,True,True,True,True,False,False,False
5493,True,True,True,False,False,False,False,False,True,True,False
5494,True,True,True,False,False,False,False,False,True,True,False
5495,True,True,True,False,False,False,False,False,True,True,False
5496,True,True,True,False,False,False,False,False,True,True,False
5497,True,True,True,False,True,True,True,True,False,False,False
5498,True,True,True,False,True,True,True,True,False,False,False
5499,True,True,True,False,True,True,True,True,False,False,False
5500,True,True,True,False,False,False,False,False,True,True,False
5501,True,True,True,False,False,False,False,False,True,True,False
5502,True,True,True,False,True,True,True,True,False,False,False
5503,True,True,True,False,False,False,False,False,True,True,False
5504,True,False,True,False,False,False,False,False,True,True,False
5505,True,True,True,False,True,True,True,True,False,False,False
5506,True,True,True,False,True,True,True,True,False,False,False
5507,True,True,True,False,True,True,True,True,False,False,False
5508,True,True,True,False,False,False,False,False,True,True,False
5509,True,True,True,False,True,True,True,True,False,False,False
5510,True,True,True,False,True,True,True,True,False,False,False
5511,True,True,True,False,False,False,False,False,True,True,False
5512,True,True,True,False,False,False,False,False,True,True,False
5513,True,True,True,False,False,False,False,False,True,True,False
5514,True,True,True,False,False,False,False,False,True,True,False
5515,True,True,True,False,True,True,True,True,False,False,False
5516,True,True,True,False,False,False,False,False,True,True,False
5517,True,True,True,False,True,True,True,True,False,False,False
5518,True,True,True,False,True,True,True,True,False,False,False
5519,True,False,True,True,True,True,True,True,False,False,False
5520,True,True,True,False,False,False,False,False,True,True,False
5521,True,True,True,False,True,True,True,True,False,False,False
5522,True,True,True,False,True,True,True,True,False,False,False
5523,True,True,True,False,True,True,True,True,False,False,False
5524,True,True,True,False,False,False,False,False,True,True,False
5525,True,True,True,False,False,False,False,False,True,True,False
5526,True,True,True,False,False,False,False,True,True,False,False
5527,True,True,True,False,True,True,True,True,False,False,False
5528,True,True,True,False,True,True,True,True,False,False,False
5529,True,True,True,False,False,False,False,False,True,True,False
5530,True,True,True,False,False,False,False,False,True,True,False
5531,True,False,True,False,False,False,False,False,True,True,False
5532,False,False,False,False,False,False,False,False,False,False,False
5533,True,True,True,False,True,True,True,True,False,False,False
5534,True,True,True,False,True,True,True,True,False,False,False
5535,True,True,True,False,False,False,False,False,True,True,False
5536,True,True,True,False,False,False,False,False,True,True,False
5537,True,True,True,False,False,False,False,False,True,True,False
5538,True,True,True,False,True,True,True,True,False,False,False
5539,True,True,True,False,True,True,False,True,True,False,False
5540,True,True,True,False,False,False,False,False,True,True,False
5541,True,True,True,False,True,True,True,True,False,False,False
5542,True,True,True,False,True,True,True,True,False,False,False
5543,True,True,True,False,True,True,True,True,False,False,False
5544,True,True,True,False,True,True,True,True,False,False,False
5545,True,True,True,False,False,False,False,False,True,True,False
5546,True,True,True,False,True,True,True,True,False,False,False
5547,True,True,True,False,True,True,True,True,False,False,False
5548,True,True,True,False,True,True,True,True,False,False,False
5549,True,True,True,False,True,True,True,True,False,False,False
5550,True,True,True,False,False,False,False,False,True,True,False
5551,True,True,True,False,False,False,False,False,True,True,False
5552,True,True,True,False,False,False,False,False,True,True,False
5553,True,True,True,False,True,True,True,True,False,False,False
5554,True,True,True,False,False,False,False,False,True,True,False
5555,True,True,True,False,False,False,False,False,True,True,False
5556,True,True,True,False,True,True,True,True,False,False,False
5557,True,True,True,False,True,True,True,True,False,False,False
5558,True,True,True,False,False,False,False,False,True,True,False
5559,True,True,True,False,False,False,False,False,True,True,False
5560,True,True,True,False,False,False,False,False,True,True,False
5561,True,True,True,False,False,False,False,False,True,True,False
5562,True,True,True,False,False,False,False,False,True,True,False
5563,True,True,True,False,False,False,False,False,True,True,False
5564,True,True,True,False,False,False,False,False,True,True,False
5565,True,False,True,True,True,True,True,True,False,False,False
5566,True,True,True,False,False,False,False,False,True,True,False
5567,True,True,True,False,False,False,False,False,True,True,False
5568,True,False,True,True,True,True,True,True,False,False,False
5569,True,False,True,True,True,True,True,True,False,False,False
5570,True,True,True,False,False,False,False,False,True,True,False
5571,True,False,True,True,True,True,True,True,False,False,False
5572,True,True,True,False,True,True,True,True,False,False,False
5573,True,False,True,True,True,True,True,True,False,False,False
5574,True,False,True,True,True,True,True,True,False,False,False
5575,True,False,True,True,True,True,True,True,False,False,False
5576,True,False,True,True,True,True,True,True,False,False,False
5577,True,True,True,False,True,True,False,True,True,False,False
5578,True,True,True,False,False,False,False,False,True,True,False
5579,True,True,True,False,False,False,False,False,True,True,False
5580,True,False,True,True,True,True,True,True,False,False,False
5581,True,False,True,False,False,False,False,False,True,True,False
5582,True,True,True,False,False,False,False,False,True,True,False
5583,True,True,True,False,False,False,False,False,True,True,False
5584,True,True,True,False,False,False,False,False,True,True,False
5585,True,True,True,False,False,False,False,False,True,True,False
5586,True,False,True,True,True,True,True,True,False,False,False
5587,True,True,True,False,True,True,True,True,False,False,False
5588,True,True,True,False,False,False,False,False,True,True,False
5589,True,True,True,False,False,False,False,False,True,True,False
5590,True,False,True,True,True,True,True,True,False,False,False
5591,True,False,True,True,True,True,True,True,False,False,False
5592,True,True,True,False,False,False,False,False,True,True,False
5593,True,False,True,False,False,False,False,False,True,True,False
5594,True,True,True,False,False,False,False,False,True,True,False
5595,True,True,True,False,False,False,False,False,True,True,False
5596,True,True,True,False,True,True,True,True,False,False,False
5597,True,True,True,False,True,True,True,True,False,False,False
5598,True,True,True,False,False,False,False,False,True,True,False
5599,True,True,True,False,False,False,False,False,True,True,False
5600,True,False,True,True,True,True,True,True,False,False,False
5601,True,False,True,True,True,True,True,True,False,False,False
5602,True,True,True,False,True,True,True,True,False,False,False
5603,True,True,True,False,True,True,True,True,False,False,False
5604,True,False,True,True,True,True,True,True,False,False,False
5605,True,True,True,False,True,True,True,True,False,False,False
5606,True,True,True,False,True,True,False,True,True,False,False
5607,True,True,True,False,False,False,False,False,True,True,False
5608,True,False,True,False,False,False,False,False,True,True,False
5609,True,True,True,False,True,True,True,True,False,False,False
5610,True,True,True,False,False,False,False,False,True,True,False
5611,True,True,True,False,True,True,True,True,False,False,False
5612,True,True,True,False,False,False,False,False,True,True,False
5613,True,True,True,False,False,False,False,False,True,True,False
5614,True,True,True,False,False,False,False,False,True,True,False
5615,True,True,True,False,False,False,False,False,True,True,False
5616,True,True,True,False,False,False,False,False,True,True,False
5617,True,True,True,False,False,False,False,False,True,True,False
5618,True,True,True,False,False,False,False,False,True,True,False
5619,True,True,True,False,False,False,False,False,True,True,False
5620,True,True,True,False,False,False,False,True,True,False,False
5621,True,True,True,False,False,False,False,False,True,True,False
5622,True,True,True,False,False,False,False,False,True,True,False
5623,True,False,True,True,True,True,True,True,False,False,False
5624,True,False,True,True,True,True,True,True,False,False,False
5625,True,False,True,False,False,False,False,False,True,True,False
5626,True,True,True,False,True,True,True,True,False,False,False
5627,True,True,True,False,True,True,True,True,False,False,False
5628,True,False,True,True,True,True,True,True,False,False,False
5629,True,False,True,True,True,True,True,True,False,False,False
5630,True,True,True,False,False,False,False,False,True,True,False
5631,True,True,True,False,False,False,False,True,True,False,False
5632,True,True,True,False,True,True,True,True,False,False,False
5633,True,True,True,False,False,False,False,False,True,True,False
5634,True,True,True,False,True,True,True,True,False,False,False
5635,True,True,True,False,False,False,False,False,True,True,False
5636,True,True,True,False,False,False,False,False,True,True,False
5637,True,True,True,False,True,True,True,True,False,False,False
5638,True,True,True,False,False,False,False,False,True,True,False
5639,True,False,True,True,True,True,True,True,False,False,False
5640,True,True,True,False,False,False,False,False,True,True,False
5641,True,True,True,False,True,True,True,True,False,False,False
5642,True,True,True,False,False,False,False,False,True,True,False
5643,True,False,True,True,True,True,True,True,False,False,False
5644,True,True,True,False,False,False,False,False,True,True,False
5645,True,True,True,False,False,False,False,False,True,True,False
5646,True,False,True,False,False,False,False,False,True,True,False
5647,True,True,True,False,True,True,False,True,True,False,False
5648,True,True,True,False,False,False,False,False,True,True,False
5649,True,True,True,False,False,False,False,False,True,True,False
5650,True,True,True,False,False,False,False,False,True,True,False
5651,True,True,True,False,False,False,False,False,True,True,False
5652,True,True,True,False,False,False,False,False,True,True,False
5653,True,False,True,False,True,True,False,True,True,False,False
5654,True,True,True,False,True,True,True,True,False,False,False
5655,True,True,True,False,True,True,True,True,False,False,False
5656,True,True,True,False,True,True,True,True,False,False,False
5657,True,True,True,False,True,True,True,True,False,False,False
5658,True,True,True,False,True,True,True,True,False,False,False
5659,True,True,True,False,False,False,False,False,True,True,False
5660,True,True,True,False,False,False,False,False,True,True,False
5661,True,True,True,False,False,False,False,False,True,True,False
5662,True,True,True,False,False,False,False,False,True,True,False
5663,True,True,True,False,False,False,False,False,True,True,False
5664,True,True,True,False,False,False,False,False,True,True,False
5665,True,False,True,True,True,True,True,True,False,False,False
5666,True,True,True,False,False,False,False,False,True,True,False
5667,True,False,True,True,True,True,True,True,False,False,False
5668,True,True,True,False,True,True,True,True,False,False,False
5669,True,True,True,False,False,False,False,False,True,True,False
5670,True,True,True,False,False,False,False,False,True,True,False
5671,True,True,True,False,False,False,False,False,True,True,False
5672,True,True,True,False,True,True,True,True,False,False,False
5673,True,False,True,False,False,False,False,False,True,True,False
5674,True,True,True,False,False,False,False,False,True,True,False
5675,True,True,True,False,False,False,False,False,True,True,False
5676,True,True,True,False,False,False,False,False,True,True,False
5677,True,True,True,False,True,True,True,True,False,False,False
5678,True,True,True,False,True,True,True,True,False,False,False
5679,True,True,True,False,True,True,True,True,False,False,False
5680,True,True,True,False,True,True,True,True,False,False,False
5681,True,True,True,False,True,True,True,True,False,False,False
5682,True,True,True,False,True,True,True,True,False,False,False
5683,True,True,True,False,True,True,True,True,False,False,False
5684,True,True,True,False,True,True,True,True,False,False,False
5685,True,True,True,False,True,True,True,True,False,False,False
5686,True,True,True,False,False,False,False,False,True,True,False
5687,True,True,True,False,True,True,True,True,False,False,False
5688,True,True,True,False,True,True,True,True,False,False,False
5689,True,True,True,False,True,True,True,True,False,False,False
5690,True,True,True,False,False,False,False,False,True,True,False
5691,True,True,True,False,True,True,True,True,False,False,False
5692,True,True,True,False,True,True,True,True,False,False,False
5693,True,True,True,False,True,True,True,True,False,False,False
5694,True,True,True,False,False,False,False,False,True,True,False
5695,True,True,True,False,True,True,True,True,False,False,False
5696,True,True,True,False,True,True,True,True,False,False,False
5697,True,True,True,False,False,False,False,False,True,True,False
5698,True,True,True,False,False,False,False,False,True,True,False
5699,True,True,True,False,False,False,False,False,True,True,False
5700,True,False,True,False,False,False,False,False,True,True,False
5701,True,True,True,False,False,False,False,False,True,True,False
5702,True,True,True,False,False,False,False,False,True,True,False
5703,True,True,True,False,True,True,True,True,False,False,False
5704,True,True,True,False,False,False,False,False,True,True,False
5705,True,False,True,False,False,False,False,False,True,True,False
5706,True,True,True,False,True,True,False,True,True,False,False
5707,True,True,True,False,True,True,True,True,False,False,False
5708,True,True,True,False,True,True,True,True,False,False,False
5709,True,True,True,False,True,True,True,True,False,False,False
5710,True,True,True,False,False,False,False,False,True,True,False
5711,True,True,True,False,True,True,False,True,True,False,False
5712,True,True,True,False,True,True,True,True,False,False,False
5713,True,True,True,False,True,True,False,True,True,False,False
5714,True,True,True,False,True,True,True,True,False,False,False
5715,True,True,True,False,True,True,False,True,True,False,False
5716,True,True,True,False,True,True,True,True,False,False,False
5717,True,True,True,False,True,True,False,True,True,False,False
5718,True,True,True,False,False,False,False,False,True,True,False
5719,True,False,True,False,False,False,False,False,True,True,False
5720,True,True,True,False,False,False,False,False,True,True,False
5721,True,True,True,False,False,False,False,False,True,True,False
5722,True,True,True,False,True,True,True,True,False,False,False
5723,True,True,True,False,True,True,True,True,False,False,False
5724,True,True,True,False,False,False,False,False,True,True,False
5725,True,True,True,False,False,False,False,False,True,True,False
5726,True,True,True,False,False,False,False,False,True,True,False
5727,True,True,True,False,True,True,True,True,False,False,False
5728,True,True,True,False,False,False,False,False,True,True,False
5729,True,True,True,False,False,False,False,False,True,True,False
5730,True,False,True,True,True,True,True,True,False,False,False
5731,True,True,True,False,True,True,True,True,False,False,False
5732,True,True,True,False,False,False,False,False,True,True,False
5733,True,True,True,False,True,True,True,True,False,False,False
5734,True,True,True,False,False,False,False,False,True,True,False
5735,True,True,True,False,True,True,True,True,False,False,False
5736,True,True,True,False,True,True,True,True,False,False,False
5737,True,True,True,False,True,True,False,True,True,False,False
5738,True,True,True,False,True,True,True,True,False,False,False
5739,True,True,True,False,True,True,True,True,False,False,False
5740,True,False,True,True,True,True,True,True,False,False,False
5741,True,True,True,False,True,True,True,True,False,False,False
5742,True,True,True,False,True,True,False,True,True,False,False
5743,True,True,True,False,True,True,True,True,False,False,False
5744,True,True,True,False,True,True,True,True,False,False,False
5745,True,True,True,False,True,True,True,True,False,False,False
5746,True,True,True,False,False,False,False,False,True,True,False
5747,True,True,True,False,True,True,False,True,True,False,False
5748,True,True,True,False,False,False,False,False,True,True,False
5749,True,True,True,True,True,True,True,True,False,False,False
5750,True,True,True,False,True,True,True,True,False,False,False
5751,True,True,True,False,False,False,False,False,True,True,False
5752,True,False,True,False,False,False,False,False,True,True,False
5753,True,False,True,False,False,False,False,False,True,True,False
5754,True,True,True,False,True,True,True,True,False,False,False
5755,True,True,True,False,True,True,True,True,False,False,False
5756,True,True,True,False,False,False,False,False,True,True,False
5757,True,True,True,False,False,False,False,False,True,True,False
5758,True,True,True,False,True,True,False,True,True,False,False
5759,True,True,True,False,True,True,False,True,True,False,False
5760,True,True,True,False,True,True,True,True,False,False,False
5761,True,True,True,False,True,True,True,True,False,False,False
5762,True,True,True,False,False,False,False,False,True,True,False
5763,True,True,True,False,True,True,True,True,False,False,False
5764,True,True,True,False,True,True,True,True,False,False,False
5765,True,True,True,False,True,True,True,True,False,False,False
5766,True,True,True,False,True,True,False,True,True,False,False
5767,True,True,True,False,True,True,True,True,False,False,False
5768,True,True,True,False,True,True,True,True,False,False,False
5769,True,True,True,False,True,True,True,True,False,False,False
5770,True,True,True,False,True,True,True,True,False,False,False
5771,True,True,True,False,False,False,False,False,True,True,False
5772,True,True,True,False,False,False,False,False,True,True,False
5773,True,True,True,False,False,False,False,False,True,True,False
5774,True,True,True,False,True,True,True,True,False,False,False
5775,True,True,True,False,True,True,True,True,False,False,False
5776,True,True,True,False,True,True,True,True,False,False,False
5777,True,True,True,False,False,False,False,False,True,True,False
5778,True,True,True,False,True,True,True,True,False,False,False
5779,True,True,True,False,True,True,True,True,False,False,False
5780,True,True,True,False,False,False,False,False,True,True,False
5781,True,True,True,False,True,True,True,True,False,False,False
5782,True,True,True,False,False,False,False,False,True,True,False
5783,True,True,True,False,True,True,True,True,False,False,False
5784,True,False,True,True,True,True,True,True,False,False,False
5785,True,True,True,False,True,True,True,True,False,False,False
5786,True,True,True,False,True,True,True,True,False,False,False
5787,True,True,True,False,True,True,True,True,False,False,False
5788,True,True,True,False,False,False,False,False,True,True,False
5789,True,True,True,False,True,True,True,True,False,False,False
5790,True,True,True,False,True,True,True,True,False,False,False
5791,True,False,True,True,True,True,True,True,False,False,False
5792,True,True,True,False,True,True,True,True,False,False,False
5793,True,True,True,False,True,True,True,True,False,False,False
5794,True,False,True,True,True,True,True,True,False,False,False
5795,True,True,True,False,True,True,True,True,False,False,False
5796,True,True,True,False,True,True,True,True,False,False,False
5797,True,False,True,False,True,True,True,True,False,False,False
5798,True,True,True,False,True,True,False,True,True,False,False
5799,True,True,True,False,True,True,True,True,False,False,False
5800,True,True,True,False,True,True,True,True,False,False,False
5801,True,True,True,False,True,True,False,True,True,False,False
5802,True,True,True,False,False,False,False,False,True,True,False
5803,True,True,True,False,True,True,True,True,False,False,False
5804,True,False,True,True,True,True,True,True,False,False,False
5805,True,False,True,True,True,True,True,True,False,False,False
5806,True,False,True,True,True,True,True,True,False,False,False
5807,False,False,False,False,False,False,False,False,False,False,False
5808,True,True,True,False,True,True,True,True,False,False,False
5809,True,True,True,False,False,False,False,False,True,True,False
5810,True,True,True,False,True,True,True,True,False,False,False
5811,True,False,True,False,False,False,False,False,True,True,False
5812,True,False,True,True,True,True,True,True,False,False,False
5813,True,True,True,False,True,True,True,True,False,False,False
5814,True,True,True,False,False,False,False,False,True,True,False
5815,True,True,True,False,True,True,False,True,True,False,False
5816,True,True,True,False,True,True,True,True,False,False,False
5817,True,False,True,False,False,False,False,False,True,True,False
5818,True,True,True,False,True,True,True,True,False,False,False
5819,True,False,True,False,False,False,False,False,True,True,False
5820,True,True,True,False,False,False,False,False,True,True,False
5821,True,True,True,False,False,False,False,False,True,True,False
5822,True,True,True,False,False,False,False,False,True,True,False
5823,True,True,True,False,True,True,True,True,False,False,False
5824,True,True,True,False,False,False,False,False,True,True,False
5825,True,True,True,True,True,True,True,True,False,False,False
5826,False,False,False,False,False,False,False,False,False,False,False
5827,True,True,True,False,False,False,False,False,True,True,False
5828,True,False,True,True,True,True,True,True,False,False,False
5829,True,True,True,False,True,True,True,True,False,False,False
5830,True,True,True,False,True,True,True,True,False,False,False
5831,True,True,True,False,False,False,False,False,True,True,False
5832,True,True,True,False,True,True,True,True,False,False,False
5833,True,True,True,False,False,False,False,False,True,True,False
5834,True,False,True,False,False,False,False,False,True,True,False
5835,True,True,True,False,False,False,False,False,True,True,False
5836,True,True,True,False,False,False,False,False,True,True,False
5837,True,True,True,False,True,True,True,True,False,False,False
5838,True,True,True,False,True,True,True,True,False,False,False
5839,False,False,False,False,False,False,False,False,False,False,False
5840,True,True,True,False,True,True,True,True,False,False,False
5841,True,True,True,False,False,False,False,False,True,True,False
5842,True,False,True,False,False,False,False,False,True,True,False
5843,True,True,True,False,False,False,False,False,True,True,False
5844,True,True,True,False,False,False,False,False,True,True,False
5845,True,False,True,True,True,True,True,True,False,False,False
5846,True,True,True,False,True,True,True,True,False,False,False
5847,True,True,True,False,True,True,True,True,False,False,False
5848,True,False,True,True,True,True,True,True,False,False,False
5849,True,False,True,True,True,True,True,True,False,False,False
5850,True,False,True,False,False,False,False,False,True,True,False
5851,True,False,True,True,True,True,True,True,False,False,False
5852,True,True,True,False,False,False,False,False,True,True,False
5853,True,True,True,False,True,True,True,True,False,False,False
5854,True,True,True,False,False,False,False,False,True,True,False
5855,True,True,True,False,False,False,False,False,True,True,False
5856,True,False,True,False,False,False,False,False,True,True,False
5857,True,True,True,False,False,False,False,False,True,True,False
5858,True,True,True,False,False,False,False,False,True,True,False
5859,True,False,True,True,True,True,True,True,False,False,False
5860,False,False,False,False,False,False,False,False,False,False,False
5861,True,True,True,False,False,False,False,False,True,True,False
5862,True,True,True,False,False,False,False,False,True,True,False
5863,True,True,True,False,True,True,True,True,False,False,False
5864,True,True,True,False,False,False,False,False,True,True,False
5865,True,True,True,False,True,True,True,True,False,False,False
5866,True,False,True,False,True,True,False,False,True,True,False
5867,True,True,True,False,False,False,False,False,True,True,False
5868,True,True,True,False,True,True,True,True,False,False,False
5869,True,True,True,False,True,True,True,True,False,False,False
5870,True,True,True,False,False,False,False,False,True,True,False
5871,True,True,True,False,False,False,False,False,True,True,False
5872,True,True,True,False,False,False,False,False,True,True,False
5873,True,True,True,False,False,False,False,False,True,True,False
5874,True,True,True,False,False,False,False,False,True,True,False
5875,True,True,True,False,True,True,True,True,False,False,False
5876,True,True,True,False,False,False,False,False,True,True,False
5877,True,False,True,True,True,True,True,True,False,False,False
5878,True,False,True,False,True,True,False,False,True,True,False
5879,True,True,True,False,False,False,False,False,True,True,False
5880,True,True,True,False,True,True,True,True,False,False,False
5881,True,True,True,False,True,True,True,True,False,False,False
5882,True,True,True,False,True,True,True,True,False,False,False
5883,True,True,True,False,True,True,True,True,False,False,False
5884,True,False,True,False,False,False,False,False,True,True,False
5885,True,True,True,False,True,True,True,True,False,False,False
5886,True,True,True,False,True,True,True,True,False,False,False
5887,True,False,False,True,True,False,False,False,True,True,False
5888,True,False,True,False,False,False,False,False,True,True,False
5889,True,True,True,False,False,False,False,False,True,True,False
5890,True,True,True,False,False,False,False,False,True,True,False
5891,True,True,True,False,True,True,True,True,False,False,False
5892,True,True,True,False,False,False,False,False,True,True,False
5893,True,True,True,False,False,False,False,False,True,True,False
5894,True,True,True,False,False,False,False,False,True,True,False
5895,True,False,True,False,False,False,False,False,True,True,False
5896,True,True,True,False,False,False,False,False,True,True,False
5897,True,True,True,False,False,False,False,False,True,True,False
5898,True,True,True,False,True,True,False,True,True,False,False
5899,True,True,True,False,True,True,True,True,False,False,False
5900,True,True,True,False,True,True,True,True,False,False,False
5901,True,True,True,False,False,False,False,False,True,True,False
5902,True,False,True,True,True,True,True,True,False,False,False
5903,True,True,True,False,True,True,True,True,False,False,False
5904,True,True,True,False,True,True,True,True,False,False,False
5905,True,True,True,False,True,True,True,True,False,False,False
5906,True,True,True,False,True,True,True,True,False,False,False
5907,True,True,True,False,False,False,False,False,True,True,False
5908,True,True,True,False,False,False,False,False,True,True,False
5909,True,True,True,False,False,False,False,False,True,True,False
5910,True,True,True,False,False,False,False,False,True,True,False
5911,True,True,True,False,False,False,False,False,True,True,False
5912,True,True,True,False,False,False,False,False,True,True,False
5913,True,True,True,False,False,False,False,False,True,True,False
5914,True,True,True,False,False,False,False,False,True,True,False
5915,True,True,True,False,True,True,True,True,False,False,False
5916,True,True,True,False,False,False,False,False,True,True,False
5917,True,True,True,False,True,True,True,True,False,False,False
5918,True,True,True,False,True,True,True,True,False,False,False
5919,True,True,True,False,True,True,True,True,False,False,False
5920,True,True,True,False,False,False,False,False,True,True,False
5921,True,False,True,True,True,True,True,True,False,False,False
5922,True,False,True,False,False,False,False,False,True,True,False
5923,True,True,True,False,False,False,False,False,True,True,False
5924,True,False,True,False,False,False,False,False,True,True,False
5925,True,True,True,False,True,True,True,True,False,False,False
5926,True,True,True,False,False,False,False,False,True,True,False
5927,True,True,True,False,True,True,False,True,True,False,False
5928,True,False,True,False,False,False,False,False,True,True,False
5929,True,True,True,False,False,False,False,False,True,True,False
5930,True,True,True,False,False,False,False,False,True,True,False
5931,True,False,True,False,True,True,True,True,False,False,False
5932,True,True,True,False,False,False,False,False,True,True,False
5933,True,False,True,False,False,False,False,False,True,True,False
5934,True,True,True,False,False,False,False,False,True,True,False
5935,True,True,True,False,False,False,False,False,True,True,False
5936,False,False,False,False,False,False,False,False,False,False,False
5937,True,False,True,True,True,True,True,True,False,False,False
5938,True,True,True,False,False,False,False,False,True,True,False
5939,True,True,True,False,False,False,False,False,True,True,False
5940,True,True,True,False,False,False,False,False,True,True,False
5941,True,False,True,False,False,False,False,False,True,True,False
5942,True,True,True,False,False,False,False,False,True,True,False
5943,True,True,True,False,False,False,False,False,True,True,False
5944,True,True,True,False,True,True,True,True,False,False,False
5945,True,True,True,False,False,False,False,False,True,True,False
5946,True,True,True,False,True,True,True,True,False,False,False
5947,True,False,False,True,True,False,False,False,True,True,False
5948,True,True,True,False,True,True,True,True,False,False,False
5949,True,True,True,False,True,True,True,True,False,False,False
5950,False,False,False,False,False,False,False,False,False,False,False
5951,True,False,False,True,True,False,False,False,True,True,False
5952,True,False,True,True,True,True,True,True,False,False,False
5953,True,True,True,False,False,False,False,False,True,True,False
5954,True,True,True,False,True,True,True,True,False,False,False
5955,False,False,False,False,False,False,False,False,False,False,False
5956,True,True,True,False,True,True,True,True,False,False,False
5957,True,True,True,False,True,True,True,True,False,False,False
5958,True,True,True,False,False,False,False,False,True,True,False
5959,True,False,True,True,True,True,True,True,False,False,False
5960,True,True,True,False,False,False,False,False,True,True,False
5961,True,True,True,False,False,False,False,False,True,True,False
5962,True,True,True,False,False,False,False,False,True,True,False
5963,True,False,True,True,True,True,True,True,False,False,False
5964,True,True,True,False,True,True,True,True,False,False,False
5965,True,True,True,False,False,False,False,False,True,True,False
5966,True,True,True,False,False,False,False,False,True,True,False
5967,True,True,True,False,False,False,False,False,True,True,False
5968,True,True,True,False,True,True,True,True,False,False,False
5969,True,False,True,False,False,False,False,False,True,True,False
5970,True,True,True,False,False,False,False,False,True,True,False
5971,True,True,True,False,True,True,True,True,False,False,False
5972,True,True,True,False,False,False,False,False,True,True,False
5973,True,False,True,False,True,True,False,False,True,True,False
5974,True,True,True,False,True,True,True,True,False,False,False
5975,True,True,True,False,False,False,False,False,True,True,False
5976,True,True,True,False,False,False,False,False,True,True,False
5977,True,True,True,False,True,True,True,True,False,False,False
5978,True,True,True,False,True,True,True,True,False,False,False
5979,True,False,True,False,True,True,False,True,True,False,False
5980,True,True,True,False,False,False,False,False,True,True,False
5981,True,False,True,False,False,False,False,False,True,True,False
5982,True,True,True,False,True,True,True,True,False,False,False
5983,False,False,False,False,False,False,False,False,False,False,False
5984,True,True,True,False,False,False,False,False,True,True,False
5985,True,True,True,False,True,True,True,True,False,False,False
5986,True,False,True,True,True,True,True,True,False,False,False
5987,True,True,True,False,True,True,True,True,False,False,False
5988,True,True,True,False,True,True,True,True,False,False,False
5989,True,True,True,False,True,True,True,True,False,False,False
5990,True,True,True,False,True,True,True,True,False,False,False
